category_code,model,origin_date,horizon,actual,predicted
M01AE,sarima,2018-11-30,3,142.15500000000014,120.09369222837006
M01AE,naive,2018-12-31,1,222.35100000000017,113.02400000000011
M01AE,naive,2018-12-31,3,113.11800000000004,113.02400000000011
M01AE,seasonal_naive,2018-12-31,1,222.35100000000017,109.44599999999998
M01AE,seasonal_naive,2018-12-31,3,113.11800000000004,111.764
M01AE,moving_average,2018-12-31,1,222.35100000000017,115.97033333333341
M01AE,moving_average,2018-12-31,3,113.11800000000004,115.97033333333341
M01AE,holt_winters,2018-12-31,1,222.35100000000017,122.16760869792326
M01AE,holt_winters,2018-12-31,3,113.11800000000004,123.93020162832322
M01AE,sarima,2018-12-31,1,222.35100000000017,119.28944298515847
M01AE,sarima,2018-12-31,3,113.11800000000004,120.00440275356156
M01AE,naive,2019-01-31,1,142.15500000000014,222.35100000000017
M01AE,naive,2019-01-31,3,100.16500000000003,222.35100000000017
M01AE,seasonal_naive,2019-01-31,1,142.15500000000014,132.80400000000014
M01AE,seasonal_naive,2019-01-31,3,100.16500000000003,107.723
M01AE,moving_average,2019-01-31,1,142.15500000000014,146.9540000000001
M01AE,moving_average,2019-01-31,3,100.16500000000003,146.9540000000001
M01AE,holt_winters,2019-01-31,1,142.15500000000014,142.61345743173658
M01AE,holt_winters,2019-01-31,3,100.16500000000003,133.55108963912252
M01AE,sarima,2019-01-31,1,142.15500000000014,137.92139004636215
M01AE,sarima,2019-01-31,3,100.16500000000003,122.01914904602987
M01AE,naive,2019-02-28,1,113.11800000000004,142.15500000000014
M01AE,naive,2019-02-28,3,97.25800000000004,142.15500000000014
M01AE,seasonal_naive,2019-02-28,1,113.11800000000004,111.764
M01AE,seasonal_naive,2019-02-28,3,97.25800000000004,103.522
M01AE,moving_average,2019-02-28,1,113.11800000000004,159.17666666666682
M01AE,moving_average,2019-02-28,3,97.25800000000004,159.17666666666682
M01AE,holt_winters,2019-02-28,1,113.11800000000004,150.2694855872648
M01AE,holt_winters,2019-02-28,3,97.25800000000004,141.9270866752848
M01AE,sarima,2019-02-28,1,113.11800000000004,122.54008342829651
M01AE,sarima,2019-02-28,3,97.25800000000004,122.09212237923374
M01AE,naive,2019-03-31,1,100.16500000000003,113.11800000000004
M01AE,naive,2019-03-31,3,101.62700000000004,113.11800000000004
M01AE,seasonal_naive,2019-03-31,1,100.16500000000003,107.723
M01AE,seasonal_naive,2019-03-31,3,101.62700000000004,114.22600000000004
M01AE,moving_average,2019-03-31,1,100.16500000000003,159.2080000000001
M01AE,moving_average,2019-03-31,3,101.62700000000004,159.2080000000001
M01AE,holt_winters,2019-03-31,1,100.16500000000003,119.21473479591955
M01AE,holt_winters,2019-03-31,3,101.62700000000004,116.30604843018722
M01AE,sarima,2019-03-31,1,100.16500000000003,120.27608654825282
M01AE,sarima,2019-03-31,3,101.62700000000004,121.909830111207
M01AE,naive,2019-04-30,1,97.25800000000004,100.16500000000003
M01AE,naive,2019-04-30,3,103.54100000000004,100.16500000000003
M01AE,seasonal_naive,2019-04-30,1,97.25800000000004,103.522
M01AE,seasonal_naive,2019-04-30,3,103.54100000000004,132.54900000000006
M01AE,moving_average,2019-04-30,1,97.25800000000004,118.4793333333334
M01AE,moving_average,2019-04-30,3,103.54100000000004,118.4793333333334
M01AE,holt_winters,2019-04-30,1,97.25800000000004,121.00874118422423
M01AE,holt_winters,2019-04-30,3,103.54100000000004,126.21120263905347
M01AE,sarima,2019-04-30,1,97.25800000000004,117.91685717203508
M01AE,sarima,2019-04-30,3,103.54100000000004,121.52695961434556
M01AE,naive,2019-05-31,1,101.62700000000004,97.25800000000004
M01AE,naive,2019-05-31,3,88.26900000000003,97.25800000000004
M01AE,seasonal_naive,2019-05-31,1,101.62700000000004,114.22600000000004
M01AE,seasonal_naive,2019-05-31,3,88.26900000000003,114.71900000000004
M01AE,moving_average,2019-05-31,1,101.62700000000004,103.51366666666671
M01AE,moving_average,2019-05-31,3,88.26900000000003,103.51366666666671
M01AE,holt_winters,2019-05-31,1,101.62700000000004,109.17317573171992
M01AE,holt_winters,2019-05-31,3,88.26900000000003,118.24500692870009
M01AE,sarima,2019-05-31,1,101.62700000000004,117.18870239366007
M01AE,sarima,2019-05-31,3,88.26900000000003,121.13398882521588
N02BA,naive,2017-06-30,1,75.19999999999999,119.6
N02BA,naive,2017-06-30,3,88.14999999999998,119.6
N02BA,seasonal_naive,2017-06-30,1,75.19999999999999,137.89999999999998
N02BA,seasonal_naive,2017-06-30,3,88.14999999999998,116.7
N02BA,moving_average,2017-06-30,1,75.19999999999999,106.34999999999998
N02BA,moving_average,2017-06-30,3,88.14999999999998,106.34999999999998
N02BA,holt_winters,2017-06-30,1,75.19999999999999,121.83612057317431
N02BA,holt_winters,2017-06-30,3,88.14999999999998,108.43203868506234
N02BA,sarima,2017-06-30,1,75.19999999999999,120.67314917501014
N02BA,sarima,2017-06-30,3,88.14999999999998,109.85320162940731
N02BA,naive,2017-07-31,1,84.4,75.19999999999999
N02BA,naive,2017-07-31,3,100.4,75.19999999999999
N02BA,seasonal_naive,2017-07-31,1,84.4,132.7
N02BA,seasonal_naive,2017-07-31,3,100.4,160.15
N02BA,moving_average,2017-07-31,1,84.4,97.91666666666667
N02BA,moving_average,2017-07-31,3,100.4,97.91666666666667
N02BA,holt_winters,2017-07-31,1,84.4,101.98792030577077
N02BA,holt_winters,2017-07-31,3,100.4,130.1455713721758
N02BA,sarima,2017-07-31,1,84.4,98.23521289013193
N02BA,sarima,2017-07-31,3,100.4,112.60601850811233
N02BA,naive,2017-08-31,1,88.14999999999998,84.4
N02BA,naive,2017-08-31,3,104.45,84.4
N02BA,seasonal_naive,2017-08-31,1,88.14999999999998,116.7
N02BA,seasonal_naive,2017-08-31,3,104.45,133.85000000000002
N02BA,moving_average,2017-08-31,1,88.14999999999998,93.06666666666666
N02BA,moving_average,2017-08-31,3,104.45,93.06666666666666
N02BA,holt_winters,2017-08-31,1,88.14999999999998,84.83580811216092
N02BA,holt_winters,2017-08-31,3,104.45,101.90500705713438
N02BA,sarima,2017-08-31,1,88.14999999999998,90.8756039627248
N02BA,sarima,2017-08-31,3,104.45,97.98063329486365
N02BA,naive,2017-09-30,1,100.4,88.14999999999998
N02BA,naive,2017-09-30,3,115.15,88.14999999999998
N02BA,seasonal_naive,2017-09-30,1,100.4,160.15
N02BA,seasonal_naive,2017-09-30,3,115.15,132.39999999999998
N02BA,moving_average,2017-09-30,1,100.4,82.58333333333333
N02BA,moving_average,2017-09-30,3,115.15,82.58333333333333
N02BA,holt_winters,2017-09-30,1,100.4,122.74596648278315
N02BA,holt_winters,2017-09-30,3,115.15,92.63838947473836
N02BA,sarima,2017-09-30,1,100.4,107.25314409631423
N02BA,sarima,2017-09-30,3,115.15,94.90477181018245
N02BA,naive,2017-10-31,1,104.45,100.4
N02BA,naive,2017-10-31,3,101.15,100.4
N02BA,seasonal_naive,2017-10-31,1,104.45,133.85000000000002
N02BA,seasonal_naive,2017-10-31,3,101.15,191.27083333299998
N02BA,moving_average,2017-10-31,1,104.45,90.98333333333333
N02BA,moving_average,2017-10-31,3,101.15,90.98333333333333
N02BA,holt_winters,2017-10-31,1,104.45,85.2843884141214
N02BA,holt_winters,2017-10-31,3,101.15,87.64081250314244
N02BA,sarima,2017-10-31,1,104.45,93.57127753408234
N02BA,sarima,2017-10-31,3,101.15,119.80871970334539
N02BA,naive,2017-11-30,1,115.15,104.45
N02BA,naive,2017-11-30,3,114.65000000000002,104.45
N02BA,seasonal_naive,2017-11-30,1,115.15,132.39999999999998
N02BA,seasonal_naive,2017-11-30,3,114.65000000000002,97.0
N02BA,moving_average,2017-11-30,1,115.15,97.66666666666667
N02BA,moving_average,2017-11-30,3,114.65000000000002,97.66666666666667
N02BA,holt_winters,2017-11-30,1,115.15,88.74995022392848
N02BA,holt_winters,2017-11-30,3,114.65000000000002,92.08516148358164
N02BA,sarima,2017-11-30,1,115.15,98.73444053606539
N02BA,sarima,2017-11-30,3,114.65000000000002,81.88543984303733
N02BA,naive,2017-12-31,1,101.15,115.15
N02BA,naive,2017-12-31,3,122.3,115.15
N02BA,seasonal_naive,2017-12-31,1,101.15,191.27083333299998
N02BA,seasonal_naive,2017-12-31,3,122.3,107.35
N02BA,moving_average,2017-12-31,1,101.15,106.66666666666667
N02BA,moving_average,2017-12-31,3,122.3,106.66666666666667
N02BA,holt_winters,2017-12-31,1,101.15,122.93902496285503
N02BA,holt_winters,2017-12-31,3,122.3,99.69367574602235
N02BA,sarima,2017-12-31,1,101.15,130.6357019472609
N02BA,sarima,2017-12-31,3,122.3,91.9333223393941
N02BA,naive,2018-01-31,1,114.65000000000002,101.15
N02BA,naive,2018-01-31,3,84.60000000000001,101.15
N02BA,seasonal_naive,2018-01-31,1,114.65000000000002,97.0
N02BA,seasonal_naive,2018-01-31,3,84.60000000000001,100.5
N02BA,moving_average,2018-01-31,1,114.65000000000002,106.91666666666667
N02BA,moving_average,2018-01-31,3,84.60000000000001,106.91666666666667
N02BA,holt_winters,2018-01-31,1,114.65000000000002,94.82832345425082
N02BA,holt_winters,2018-01-31,3,84.60000000000001,87.730397459703
N02BA,sarima,2018-01-31,1,114.65000000000002,82.25969428326343
N02BA,sarima,2018-01-31,3,84.60000000000001,84.26901965577095
N02BA,naive,2018-02-28,1,122.3,114.65000000000002
N02BA,naive,2018-02-28,3,89.39999999999999,114.65000000000002
N02BA,seasonal_naive,2018-02-28,1,122.3,107.35
N02BA,seasonal_naive,2018-02-28,3,89.39999999999999,98.95
N02BA,moving_average,2018-02-28,1,122.3,110.31666666666668
N02BA,moving_average,2018-02-28,3,89.39999999999999,110.31666666666668
N02BA,holt_winters,2018-02-28,1,122.3,99.47074835707251
N02BA,holt_winters,2018-02-28,3,89.39999999999999,91.67928643095655
N02BA,sarima,2018-02-28,1,122.3,106.39352675698125
N02BA,sarima,2018-02-28,3,89.39999999999999,102.7561823283259
N02BA,naive,2018-03-31,1,84.60000000000001,122.3
N02BA,naive,2018-03-31,3,86.80000000000001,122.3
N02BA,seasonal_naive,2018-03-31,1,84.60000000000001,100.5
N02BA,seasonal_naive,2018-03-31,3,86.80000000000001,119.6
N02BA,moving_average,2018-03-31,1,84.60000000000001,112.7
N02BA,moving_average,2018-03-31,3,86.80000000000001,112.7
N02BA,holt_winters,2018-03-31,1,84.60000000000001,98.5427618197751
N02BA,holt_winters,2018-03-31,3,86.80000000000001,98.4973705395876
N02BA,sarima,2018-03-31,1,84.60000000000001,104.00707105456141
N02BA,sarima,2018-03-31,3,86.80000000000001,108.39006130527804
N02BA,naive,2018-04-30,1,89.39999999999999,84.60000000000001
N02BA,naive,2018-04-30,3,87.2,84.60000000000001
N02BA,seasonal_naive,2018-04-30,1,89.39999999999999,98.95
N02BA,seasonal_naive,2018-04-30,3,87.2,75.19999999999999
N02BA,moving_average,2018-04-30,1,89.39999999999999,107.18333333333334
N02BA,moving_average,2018-04-30,3,87.2,107.18333333333334
N02BA,holt_winters,2018-04-30,1,89.39999999999999,93.64423722142531
N02BA,holt_winters,2018-04-30,3,87.2,88.28120661578639
N02BA,sarima,2018-04-30,1,89.39999999999999,96.48350919016636
N02BA,sarima,2018-04-30,3,87.2,91.40423790174017
N02BA,naive,2018-05-31,1,86.80000000000001,89.39999999999999
N02BA,naive,2018-05-31,3,88.25,89.39999999999999
N02BA,seasonal_naive,2018-05-31,1,86.80000000000001,119.6
N02BA,seasonal_naive,2018-05-31,3,88.25,84.4
N02BA,moving_average,2018-05-31,1,86.80000000000001,98.76666666666667
N02BA,moving_average,2018-05-31,3,88.25,98.76666666666667
N02BA,holt_winters,2018-05-31,1,86.80000000000001,93.45251314307099
N02BA,holt_winters,2018-05-31,3,88.25,88.29474026962961
N02BA,sarima,2018-05-31,1,86.80000000000001,100.69067069419947
N02BA,sarima,2018-05-31,3,88.25,92.2195867866401
N02BA,naive,2018-06-30,1,87.2,86.80000000000001
N02BA,naive,2018-06-30,3,86.5,86.80000000000001
N02BA,seasonal_naive,2018-06-30,1,87.2,75.19999999999999
N02BA,seasonal_naive,2018-06-30,3,86.5,88.14999999999998
N02BA,moving_average,2018-06-30,1,87.2,86.93333333333334
N02BA,moving_average,2018-06-30,3,86.5,86.93333333333334
N02BA,holt_winters,2018-06-30,1,87.2,85.6417706586573
N02BA,holt_winters,2018-06-30,3,86.5,79.23091108547742
N02BA,sarima,2018-06-30,1,87.2,83.18935959596205
N02BA,sarima,2018-06-30,3,86.5,87.33731108167251
N02BA,naive,2018-07-31,1,88.25,87.2
N02BA,naive,2018-07-31,3,76.05000000000001,87.2
N02BA,seasonal_naive,2018-07-31,1,88.25,84.4
N02BA,seasonal_naive,2018-07-31,3,76.05000000000001,100.4
N02BA,moving_average,2018-07-31,1,88.25,87.8
N02BA,moving_average,2018-07-31,3,76.05000000000001,87.8
N02BA,holt_winters,2018-07-31,1,88.25,87.05511145099632
N02BA,holt_winters,2018-07-31,3,76.05000000000001,109.95375352568472
N02BA,sarima,2018-07-31,1,88.25,91.62433914632786
N02BA,sarima,2018-07-31,3,76.05000000000001,94.47951792873008
N02BA,naive,2018-08-31,1,86.5,88.25
N02BA,naive,2018-08-31,3,102.15,88.25
N02BA,seasonal_naive,2018-08-31,1,86.5,88.14999999999998
N02BA,seasonal_naive,2018-08-31,3,102.15,104.45
N02BA,moving_average,2018-08-31,1,86.5,87.41666666666667
N02BA,moving_average,2018-08-31,3,102.15,87.41666666666667
N02BA,holt_winters,2018-08-31,1,86.5,79.88099542669241
N02BA,holt_winters,2018-08-31,3,102.15,95.59187218872044
N02BA,sarima,2018-08-31,1,86.5,86.53592752295032
N02BA,sarima,2018-08-31,3,102.15,91.51319881315439
N02BA,naive,2018-09-30,1,76.05000000000001,86.5
N02BA,naive,2018-09-30,3,84.75,86.5
N02BA,seasonal_naive,2018-09-30,1,76.05000000000001,100.4
N02BA,seasonal_naive,2018-09-30,3,84.75,115.15
N02BA,moving_average,2018-09-30,1,76.05000000000001,87.31666666666666
N02BA,moving_average,2018-09-30,3,84.75,87.31666666666666
N02BA,holt_winters,2018-09-30,1,76.05000000000001,112.6143248213539
N02BA,holt_winters,2018-09-30,3,84.75,90.56123250309017
N02BA,sarima,2018-09-30,1,76.05000000000001,93.85030342230125
N02BA,sarima,2018-09-30,3,84.75,96.69968751554184
N02BA,naive,2018-10-31,1,102.15,76.05000000000001
N02BA,naive,2018-10-31,3,99.7,76.05000000000001
N02BA,seasonal_naive,2018-10-31,1,102.15,104.45
N02BA,seasonal_naive,2018-10-31,3,99.7,101.15
N02BA,moving_average,2018-10-31,1,102.15,83.60000000000001
N02BA,moving_average,2018-10-31,3,99.7,83.60000000000001
N02BA,holt_winters,2018-10-31,1,102.15,89.56653277496311
N02BA,holt_winters,2018-10-31,3,99.7,100.02199677340384
N02BA,sarima,2018-10-31,1,102.15,83.6994726135345
N02BA,sarima,2018-10-31,3,99.7,84.52927221885426
N02BA,naive,2018-11-30,1,84.75,102.15
N02BA,naive,2018-11-30,3,110.19999999999996,102.15
N02BA,seasonal_naive,2018-11-30,1,84.75,115.15
N02BA,seasonal_naive,2018-11-30,3,110.19999999999996,114.65000000000002
N02BA,moving_average,2018-11-30,1,84.75,88.23333333333335
N02BA,moving_average,2018-11-30,3,110.19999999999996,88.23333333333335
N02BA,holt_winters,2018-11-30,1,84.75,85.88980482921859
N02BA,holt_winters,2018-11-30,3,110.19999999999996,87.59272274976355
N02BA,sarima,2018-11-30,1,84.75,101.0417997740855
N02BA,sarima,2018-11-30,3,110.19999999999996,98.58119678651447
N02BA,naive,2018-12-31,1,99.7,84.75
N02BA,naive,2018-12-31,3,83.35000000000001,84.75
N02BA,seasonal_naive,2018-12-31,1,99.7,101.15
N02BA,seasonal_naive,2018-12-31,3,83.35000000000001,122.3
N02BA,moving_average,2018-12-31,1,99.7,87.65000000000002
N02BA,moving_average,2018-12-31,3,83.35000000000001,87.65000000000002
N02BA,holt_winters,2018-12-31,1,99.7,103.25128851765602
N02BA,holt_winters,2018-12-31,3,83.35000000000001,87.62355796496158
N02BA,sarima,2018-12-31,1,99.7,81.8498530753505
N02BA,sarima,2018-12-31,3,83.35000000000001,89.1426612347441
N02BA,naive,2019-01-31,1,110.19999999999996,99.7
N02BA,naive,2019-01-31,3,88.1,99.7
N02BA,seasonal_naive,2019-01-31,1,110.19999999999996,114.65000000000002
N02BA,seasonal_naive,2019-01-31,3,88.1,84.60000000000001
N02BA,moving_average,2019-01-31,1,110.19999999999996,95.53333333333335
N02BA,moving_average,2019-01-31,3,88.1,95.53333333333335
N02BA,holt_winters,2019-01-31,1,110.19999999999996,86.56400515312586
N02BA,holt_winters,2019-01-31,3,88.1,77.63114651412448
N02BA,sarima,2019-01-31,1,110.19999999999996,101.57990133867094
N02BA,sarima,2019-01-31,3,88.1,92.45220322968333
N02BA,naive,2019-02-28,1,83.35000000000001,110.19999999999996
N02BA,naive,2019-02-28,3,104.1,110.19999999999996
N02BA,seasonal_naive,2019-02-28,1,83.35000000000001,122.3
N02BA,seasonal_naive,2019-02-28,3,104.1,89.39999999999999
N02BA,moving_average,2019-02-28,1,83.35000000000001,98.21666666666665
N02BA,moving_average,2019-02-28,3,104.1,98.21666666666665
N02BA,holt_winters,2019-02-28,1,83.35000000000001,92.30374597173393
N02BA,holt_winters,2019-02-28,3,104.1,82.29631764773305
N02BA,sarima,2019-02-28,1,83.35000000000001,96.09575831639069
N02BA,sarima,2019-02-28,3,104.1,90.16806515616935
N02BA,naive,2019-03-31,1,88.1,83.35000000000001
N02BA,naive,2019-03-31,3,103.2,83.35000000000001
N02BA,seasonal_naive,2019-03-31,1,88.1,84.60000000000001
N02BA,seasonal_naive,2019-03-31,3,103.2,86.80000000000001
N02BA,moving_average,2019-03-31,1,88.1,97.75
N02BA,moving_average,2019-03-31,3,103.2,97.75
N02BA,holt_winters,2019-03-31,1,88.1,80.73154009367269
N02BA,holt_winters,2019-03-31,3,103.2,80.66482263910319
N02BA,sarima,2019-03-31,1,88.1,89.42761442700446
N02BA,sarima,2019-03-31,3,103.2,89.23651600999324
N02BA,naive,2019-04-30,1,104.1,88.1
N02BA,naive,2019-04-30,3,92.8,88.1
N02BA,seasonal_naive,2019-04-30,1,104.1,89.39999999999999
N02BA,seasonal_naive,2019-04-30,3,92.8,87.2
N02BA,moving_average,2019-04-30,1,104.1,93.88333333333333
N02BA,moving_average,2019-04-30,3,92.8,93.88333333333333
N02BA,holt_winters,2019-04-30,1,104.1,82.02815060384005
N02BA,holt_winters,2019-04-30,3,92.8,77.39680310534209
N02BA,sarima,2019-04-30,1,104.1,87.02204709913981
N02BA,sarima,2019-04-30,3,92.8,87.12519291793012
N02BA,naive,2019-05-31,1,103.2,104.1
N02BA,naive,2019-05-31,3,84.19999999999999,104.1
N02BA,seasonal_naive,2019-05-31,1,103.2,86.80000000000001
N02BA,seasonal_naive,2019-05-31,3,84.19999999999999,88.25
N02BA,moving_average,2019-05-31,1,103.2,91.84999999999998
N02BA,moving_average,2019-05-31,3,84.19999999999999,91.84999999999998
N02BA,holt_winters,2019-05-31,1,103.2,87.44380382757424
N02BA,holt_winters,2019-05-31,3,84.19999999999999,83.2508851907236
N02BA,sarima,2019-05-31,1,103.2,95.90585014121082
N02BA,sarima,2019-05-31,3,84.19999999999999,94.864506181005
N02BE,naive,2017-06-30,1,479.35,496.1
N02BE,naive,2017-06-30,3,863.7500000000002,496.1
N02BE,seasonal_naive,2017-06-30,1,479.35,652.3619999999999
N02BE,seasonal_naive,2017-06-30,3,863.7500000000002,1118.699
N02BE,moving_average,2017-06-30,1,479.35,528.0799999999999
N02BE,moving_average,2017-06-30,3,863.7500000000002,528.0799999999999
N02BE,holt_winters,2017-06-30,1,479.35,373.61112804900495
N02BE,holt_winters,2017-06-30,3,863.7500000000002,439.5027605099958
N02BE,sarima,2017-06-30,1,479.35,513.329427982517
N02BE,sarima,2017-06-30,3,863.7500000000002,850.3972470103241
N02BE,naive,2017-07-31,1,549.3,479.35
N02BE,naive,2017-07-31,3,1184.3500000000004,479.35
N02BE,seasonal_naive,2017-07-31,1,549.3,753.0500000000002
N02BE,seasonal_naive,2017-07-31,3,1184.3500000000004,1617.275000000001
N02BE,moving_average,2017-07-31,1,549.3,507.7966666666666
N02BE,moving_average,2017-07-31,3,1184.3500000000004,507.7966666666666
N02BE,holt_winters,2017-07-31,1,549.3,528.1519147633728
N02BE,holt_winters,2017-07-31,3,1184.3500000000004,1227.9750609021546
N02BE,sarima,2017-07-31,1,549.3,614.5046662248033
N02BE,sarima,2017-07-31,3,1184.3500000000004,1367.3397777530029
N02BE,naive,2017-08-31,1,863.7500000000002,549.3
N02BE,naive,2017-08-31,3,867.8990000000001,549.3
N02BE,seasonal_naive,2017-08-31,1,863.7500000000002,1118.699
N02BE,seasonal_naive,2017-08-31,3,867.8990000000001,1062.6860000000004
N02BE,moving_average,2017-08-31,1,863.7500000000002,508.25
N02BE,moving_average,2017-08-31,3,867.8990000000001,508.25
N02BE,holt_winters,2017-08-31,1,863.7500000000002,714.4145399318561
N02BE,holt_winters,2017-08-31,3,867.8990000000001,770.2417851093936
N02BE,sarima,2017-08-31,1,863.7500000000002,786.4516542880918
N02BE,sarima,2017-08-31,3,867.8990000000001,1000.2893815272245
N02BE,naive,2017-09-30,1,1184.3500000000004,863.7500000000002
N02BE,naive,2017-09-30,3,1007.18,863.7500000000002
N02BE,seasonal_naive,2017-09-30,1,1184.3500000000004,1617.275000000001
N02BE,seasonal_naive,2017-09-30,3,1007.18,1624.3350000000005
N02BE,moving_average,2017-09-30,1,1184.3500000000004,630.8000000000001
N02BE,moving_average,2017-09-30,3,1007.18,630.8000000000001
N02BE,holt_winters,2017-09-30,1,1184.3500000000004,1377.2276990054486
N02BE,holt_winters,2017-09-30,3,1007.18,1088.6157414200975
N02BE,sarima,2017-09-30,1,1184.3500000000004,1308.710976727821
N02BE,sarima,2017-09-30,3,1007.18,1244.251824698033
N02BE,naive,2017-10-31,1,867.8990000000001,1184.3500000000004
N02BE,naive,2017-10-31,3,1134.325,1184.3500000000004
N02BE,seasonal_naive,2017-10-31,1,867.8990000000001,1062.6860000000004
N02BE,seasonal_naive,2017-10-31,3,1134.325,1439.36
N02BE,moving_average,2017-10-31,1,867.8990000000001,865.8000000000002
N02BE,moving_average,2017-10-31,3,1134.325,865.8000000000002
N02BE,holt_winters,2017-10-31,1,867.8990000000001,747.7972822300411
N02BE,holt_winters,2017-10-31,3,1134.325,911.8116225649003
N02BE,sarima,2017-10-31,1,867.8990000000001,927.5659090509946
N02BE,sarima,2017-10-31,3,1134.325,1171.3050488712854
N02BE,naive,2017-11-30,1,1007.18,867.8990000000001
N02BE,naive,2017-11-30,3,1255.3740000000007,867.8990000000001
N02BE,seasonal_naive,2017-11-30,1,1007.18,1624.3350000000005
N02BE,seasonal_naive,2017-11-30,3,1255.3740000000007,526.3500000000001
N02BE,moving_average,2017-11-30,1,1007.18,971.9996666666669
N02BE,moving_average,2017-11-30,3,1255.3740000000007,971.9996666666669
N02BE,holt_winters,2017-11-30,1,1007.18,1057.1560234052226
N02BE,holt_winters,2017-11-30,3,1255.3740000000007,756.2129417843656
N02BE,sarima,2017-11-30,1,1007.18,1147.4482178866526
N02BE,sarima,2017-11-30,3,1255.3740000000007,707.4094736285352
N02BE,naive,2017-12-31,1,1134.325,1007.18
N02BE,naive,2017-12-31,3,999.1230000000004,1007.18
N02BE,seasonal_naive,2017-12-31,1,1134.325,1439.36
N02BE,seasonal_naive,2017-12-31,3,999.1230000000004,612.5000000000002
N02BE,moving_average,2017-12-31,1,1134.325,1019.8096666666669
N02BE,moving_average,2017-12-31,3,999.1230000000004,1019.8096666666669
N02BE,holt_winters,2017-12-31,1,1134.325,1008.6963939763456
N02BE,holt_winters,2017-12-31,3,999.1230000000004,736.2419013020079
N02BE,sarima,2017-12-31,1,1134.325,1085.2405341553897
N02BE,sarima,2017-12-31,3,999.1230000000004,734.2790718729889
N02BE,naive,2018-01-31,1,1255.3740000000007,1134.325
N02BE,naive,2018-01-31,3,836.0369999999999,1134.325
N02BE,seasonal_naive,2018-01-31,1,1255.3740000000007,526.3500000000001
N02BE,seasonal_naive,2018-01-31,3,836.0369999999999,540.1999999999998
N02BE,moving_average,2018-01-31,1,1255.3740000000007,1003.1346666666668
N02BE,moving_average,2018-01-31,3,836.0369999999999,1003.1346666666668
N02BE,holt_winters,2018-01-31,1,1255.3740000000007,775.000477574763
N02BE,holt_winters,2018-01-31,3,836.0369999999999,700.2912400685675
N02BE,sarima,2018-01-31,1,1255.3740000000007,751.1987133707579
N02BE,sarima,2018-01-31,3,836.0369999999999,690.4204210102675
N02BE,naive,2018-02-28,1,999.1230000000004,1255.3740000000007
N02BE,naive,2018-02-28,3,644.6480000000004,1255.3740000000007
N02BE,seasonal_naive,2018-02-28,1,999.1230000000004,612.5000000000002
N02BE,seasonal_naive,2018-02-28,3,644.6480000000004,547.9399999999998
N02BE,moving_average,2018-02-28,1,999.1230000000004,1132.2930000000003
N02BE,moving_average,2018-02-28,3,644.6480000000004,1132.2930000000003
N02BE,holt_winters,2018-02-28,1,999.1230000000004,1012.5208847363826
N02BE,holt_winters,2018-02-28,3,644.6480000000004,838.0960190994078
N02BE,sarima,2018-02-28,1,999.1230000000004,1135.4024533104837
N02BE,sarima,2018-02-28,3,644.6480000000004,957.1090467345853
N02BE,naive,2018-03-31,1,836.0369999999999,999.1230000000004
N02BE,naive,2018-03-31,3,584.343,999.1230000000004
N02BE,seasonal_naive,2018-03-31,1,836.0369999999999,540.1999999999998
N02BE,seasonal_naive,2018-03-31,3,584.343,496.1
N02BE,moving_average,2018-03-31,1,836.0369999999999,1129.6073333333336
N02BE,moving_average,2018-03-31,3,584.343,1129.6073333333336
N02BE,holt_winters,2018-03-31,1,836.0369999999999,892.1397486367781
N02BE,holt_winters,2018-03-31,3,584.343,720.5139979910266
N02BE,sarima,2018-03-31,1,836.0369999999999,899.3656587782705
N02BE,sarima,2018-03-31,3,584.343,757.0195121774302
N02BE,naive,2018-04-30,1,644.6480000000004,836.0369999999999
N02BE,naive,2018-04-30,3,679.3499999999999,836.0369999999999
N02BE,seasonal_naive,2018-04-30,1,644.6480000000004,547.9399999999998
N02BE,seasonal_naive,2018-04-30,3,679.3499999999999,479.35
N02BE,moving_average,2018-04-30,1,644.6480000000004,1030.1780000000003
N02BE,moving_average,2018-04-30,3,679.3499999999999,1030.1780000000003
N02BE,holt_winters,2018-04-30,1,644.6480000000004,807.4712343014853
N02BE,holt_winters,2018-04-30,3,679.3499999999999,644.2568940225896
N02BE,sarima,2018-04-30,1,644.6480000000004,847.4853530669002
N02BE,sarima,2018-04-30,3,679.3499999999999,672.3716250633729
N02BE,naive,2018-05-31,1,584.343,644.6480000000004
N02BE,naive,2018-05-31,3,733.838,644.6480000000004
N02BE,seasonal_naive,2018-05-31,1,584.343,496.1
N02BE,seasonal_naive,2018-05-31,3,733.838,549.3
N02BE,moving_average,2018-05-31,1,584.343,826.602666666667
N02BE,moving_average,2018-05-31,3,733.838,826.602666666667
N02BE,holt_winters,2018-05-31,1,584.343,634.0543352390839
N02BE,holt_winters,2018-05-31,3,733.838,672.9192053196266
N02BE,sarima,2018-05-31,1,584.343,588.7787282321403
N02BE,sarima,2018-05-31,3,733.838,664.5436139989215
N02BE,naive,2018-06-30,1,679.3499999999999,584.343
N02BE,naive,2018-06-30,3,1058.2620000000002,584.343
N02BE,seasonal_naive,2018-06-30,1,679.3499999999999,479.35
N02BE,seasonal_naive,2018-06-30,3,1058.2620000000002,863.7500000000002
N02BE,moving_average,2018-06-30,1,679.3499999999999,688.3426666666668
N02BE,moving_average,2018-06-30,3,1058.2620000000002,688.3426666666668
