sale_date,category_code,units_sold,granularity
2015-10-11,N02BA,34.4,weekly
2015-10-18,N02BA,35.9,weekly
2015-10-25,N02BA,30.9,weekly
2015-11-01,N02BA,35.6,weekly
2015-11-08,N02BA,34.7,weekly
2015-11-15,N02BA,42.4,weekly
2015-11-22,N02BA,29.9,weekly
2015-11-29,N02BA,28.3,weekly
2015-12-06,N02BA,29.4,weekly
2015-12-13,N02BA,40.2,weekly
2015-12-20,N02BA,25.1,weekly
2015-12-27,N02BA,26.5,weekly
2016-01-03,N02BA,24.3,weekly
2016-01-10,N02BA,41.3,weekly
2016-01-17,N02BA,50.5,weekly
2016-01-24,N02BA,39.7,weekly
2016-01-31,N02BA,37.5,weekly
2016-02-07,N02BA,34.6,weekly
2016-02-14,N02BA,37.1,weekly
2016-02-21,N02BA,24.6,weekly
2016-02-28,N02BA,33.9,weekly
2016-03-06,N02BA,33.8,weekly
2016-03-13,N02BA,25.1,weekly
2016-03-20,N02BA,32.9,weekly
2016-03-27,N02BA,45.4,weekly
2016-04-03,N02BA,30.2,weekly
2016-04-10,N02BA,28.25,weekly
2016-04-17,N02BA,31.5,weekly
2016-04-24,N02BA,36.2,weekly
2016-05-01,N02BA,36.75,weekly
2016-05-08,N02BA,21.0,weekly
2016-05-15,N02BA,33.75,weekly
2016-05-22,N02BA,33.6,weekly
2016-05-29,N02BA,34.6,weekly
2016-06-05,N02BA,22.25,weekly
2016-06-12,N02BA,25.0,weekly
2016-06-19,N02BA,28.25,weekly
2016-06-26,N02BA,32.65,weekly
2016-07-03,N02BA,34.1,weekly
2016-07-10,N02BA,27.05,weekly
2016-07-17,N02BA,25.0,weekly
2016-07-24,N02BA,38.3,weekly
2016-07-31,N02BA,30.65,weekly
2016-08-07,N02BA,32.4,weekly
2016-08-14,N02BA,35.1,weekly
2016-08-21,N02BA,27.0,weekly
2016-08-28,N02BA,29.2,weekly
2016-09-04,N02BA,25.5,weekly
2016-09-11,N02BA,30.35,weekly
2016-09-18,N02BA,20.9,weekly
2016-09-25,N02BA,25.5,weekly
2016-10-02,N02BA,34.35,weekly
2016-10-09,N02BA,35.5,weekly
2016-10-16,N02BA,38.2,weekly
2016-10-23,N02BA,32.8,weekly
2016-10-30,N02BA,39.75,weekly
2016-11-06,N02BA,26.5,weekly
2016-11-13,N02BA,37.3,weekly
2016-11-20,N02BA,32.75,weekly
2016-11-27,N02BA,30.95,weekly
2016-12-04,N02BA,19.95,weekly
2016-12-11,N02BA,37.75,weekly
2016-12-18,N02BA,25.4,weekly
2016-12-25,N02BA,19.1,weekly
2017-01-01,N02BA,31.52916667,weekly
2017-01-08,N02BA,33.54166667,weekly
2017-01-15,N02BA,60.125,weekly
2017-01-22,N02BA,41.5,weekly
2017-01-29,N02BA,44.70833333,weekly
2017-02-05,N02BA,40.70833333,weekly
2017-02-12,N02BA,33.55,weekly
2017-02-19,N02BA,11.75,weekly
2017-02-26,N02BA,32.2,weekly
2017-03-05,N02BA,34.6,weekly
2017-03-12,N02BA,26.2,weekly
2017-03-19,N02BA,19.2,weekly
2017-03-26,N02BA,18.85,weekly
2017-04-02,N02BA,29.0,weekly
2017-04-09,N02BA,23.4,weekly
2017-04-16,N02BA,18.4,weekly
2017-04-23,N02BA,27.0,weekly
2017-04-30,N02BA,25.7,weekly
2017-05-07,N02BA,19.05,weekly
2017-05-14,N02BA,31.95,weekly
2017-05-21,N02BA,11.2,weekly
2017-05-28,N02BA,23.85,weekly
2017-06-04,N02BA,24.15,weekly
2017-06-11,N02BA,27.25,weekly
2017-06-18,N02BA,14.25,weekly
2017-06-25,N02BA,22.1,weekly
2017-07-02,N02BA,27.75,weekly
2017-07-09,N02BA,22.1,weekly
2017-07-16,N02BA,14.15,weekly
2017-07-23,N02BA,21.5,weekly
2017-07-30,N02BA,12.2,weekly
2017-08-06,N02BA,13.25,weekly
2017-08-13,N02BA,22.0,weekly
2017-08-20,N02BA,24.15,weekly
2017-08-27,N02BA,12.55,weekly
2017-09-03,N02BA,27.7,weekly
2017-09-10,N02BA,24.8,weekly
2017-09-17,N02BA,24.65,weekly
2017-09-24,N02BA,11.1,weekly
2017-10-01,N02BA,17.6,weekly
2017-10-08,N02BA,23.5,weekly
2017-10-15,N02BA,14.5,weekly
2017-10-22,N02BA,23.0,weekly
2017-10-29,N02BA,30.4,weekly
2017-11-05,N02BA,21.05,weekly
2017-11-12,N02BA,27.45,weekly
2017-11-19,N02BA,22.9,weekly
2017-11-26,N02BA,20.5,weekly
2017-12-03,N02BA,27.55,weekly
2017-12-10,N02BA,29.5,weekly
2017-12-17,N02BA,24.4,weekly
2017-12-24,N02BA,22.6,weekly
2017-12-31,N02BA,29.65,weekly
2018-01-07,N02BA,11.45,weekly
2018-01-14,N02BA,28.1,weekly
2018-01-21,N02BA,22.5,weekly
2018-01-28,N02BA,27.85,weekly
2018-02-04,N02BA,26.55,weekly
2018-02-11,N02BA,31.6,weekly
2018-02-18,N02BA,28.7,weekly
2018-02-25,N02BA,28.55,weekly
2018-03-04,N02BA,33.2,weekly
2018-03-11,N02BA,33.75,weekly
2018-03-18,N02BA,19.65,weekly
2018-03-25,N02BA,25.9,weekly
2018-04-01,N02BA,20.3,weekly
2018-04-08,N02BA,22.9,weekly
2018-04-15,N02BA,23.5,weekly
2018-04-22,N02BA,10.15,weekly
2018-04-29,N02BA,25.05,weekly
2018-05-06,N02BA,18.25,weekly
2018-05-13,N02BA,25.15,weekly
2018-05-20,N02BA,17.0,weekly
2018-05-27,N02BA,24.15,weekly
2018-06-03,N02BA,16.85,weekly
2018-06-10,N02BA,17.45,weekly
2018-06-17,N02BA,20.6,weekly
2018-06-24,N02BA,20.75,weekly
2018-07-01,N02BA,20.0,weekly
2018-07-08,N02BA,21.75,weekly
2018-07-15,N02BA,22.65,weekly
2018-07-22,N02BA,16.3,weekly
2018-07-29,N02BA,17.2,weekly
2018-08-05,N02BA,18.3,weekly
2018-08-12,N02BA,29.0,weekly
2018-08-19,N02BA,16.4,weekly
2018-08-26,N02BA,18.55,weekly
2018-09-02,N02BA,19.5,weekly
2018-09-09,N02BA,17.6,weekly
2018-09-16,N02BA,19.25,weekly
2018-09-23,N02BA,17.2,weekly
2018-09-30,N02BA,27.25,weekly
2018-10-07,N02BA,15.8,weekly
2018-10-14,N02BA,20.65,weekly
2018-10-21,N02BA,13.1,weekly
2018-10-28,N02BA,20.15,weekly
2018-11-04,N02BA,15.55,weekly
2018-11-11,N02BA,34.55,weekly
2018-11-18,N02BA,28.0,weekly
2018-11-25,N02BA,23.4,weekly
2018-12-02,N02BA,19.05,weekly
2018-12-09,N02BA,15.7,weekly
2018-12-16,N02BA,19.7,weekly
2018-12-23,N02BA,13.8,weekly
2018-12-30,N02BA,18.3,weekly
2019-01-06,N02BA,23.55,weekly
2019-01-13,N02BA,20.2,weekly
2019-01-20,N02BA,27.95,weekly
2019-01-27,N02BA,22.5,weekly
2019-02-03,N02BA,30.65,weekly
2019-02-10,N02BA,28.7,weekly
2019-02-17,N02BA,31.8,weekly
2019-02-24,N02BA,16.4,weekly
2019-03-03,N02BA,20.85,weekly
2019-03-10,N02BA,21.7,weekly
2019-03-17,N02BA,20.2,weekly
2019-03-24,N02BA,13.95,weekly
2019-03-31,N02BA,20.0,weekly
2019-04-07,N02BA,26.5,weekly
2019-04-14,N02BA,14.5,weekly
2019-04-21,N02BA,14.55,weekly
2019-04-28,N02BA,21.95,weekly
2019-05-05,N02BA,28.55,weekly
2019-05-12,N02BA,22.2,weekly
2019-05-19,N02BA,23.65,weekly
2019-05-26,N02BA,24.35,weekly
2019-06-02,N02BA,25.0,weekly
2019-06-09,N02BA,28.8,weekly
2019-06-16,N02BA,24.75,weekly
2019-06-23,N02BA,20.5,weekly
2019-06-30,N02BA,20.1,weekly
2019-07-07,N02BA,19.0,weekly
2019-07-14,N02BA,28.05,weekly
2019-07-21,N02BA,17.45,weekly
2019-07-28,N02BA,19.3,weekly
2019-08-04,N02BA,21.3,weekly
2019-08-11,N02BA,21.3,weekly
2019-08-18,N02BA,13.55,weekly
2019-08-25,N02BA,17.05,weekly
2019-09-01,N02BA,25.0,weekly
2019-09-08,N02BA,15.75,weekly
2019-09-15,N02BA,19.65,weekly
2019-09-22,N02BA,24.4,weekly
2019-09-29,N02BA,26.6,weekly
2019-10-06,N02BA,19.25,weekly
2019-10-13,N02BA,3.5,weekly
2014-01-05,N02BE,185.95,weekly
2014-01-12,N02BE,190.7,weekly
2014-01-19,N02BE,218.4,weekly
2014-01-26,N02BE,179.6,weekly
2014-02-02,N02BE,159.88,weekly
2014-02-09,N02BE,226.8,weekly
2014-02-16,N02BE,320.7,weekly
2014-02-23,N02BE,232.7,weekly
2014-03-02,N02BE,222.5,weekly
2014-03-09,N02BE,202.375,weekly
2014-03-16,N02BE,164.8,weekly
2014-03-23,N02BE,202.8,weekly
2014-03-30,N02BE,136.6,weekly
2014-04-06,N02BE,153.7,weekly
2014-04-13,N02BE,141.0,weekly
2014-04-20,N02BE,134.2,weekly
2014-04-27,N02BE,182.5,weekly
2014-05-04,N02BE,176.6,weekly
2014-05-11,N02BE,151.6,weekly
2014-05-18,N02BE,154.0,weekly
2014-05-25,N02BE,115.7,weekly
2014-06-01,N02BE,143.38,weekly
2014-06-08,N02BE,154.425,weekly
2014-06-15,N02BE,95.3,weekly
2014-06-22,N02BE,106.7,weekly
2014-06-29,N02BE,156.8,weekly
2014-07-06,N02BE,135.8,weekly
2014-07-13,N02BE,122.8,weekly
2014-07-20,N02BE,96.0,weekly
2014-07-27,N02BE,116.2,weekly
2014-08-03,N02BE,95.1,weekly
2014-08-10,N02BE,123.6,weekly
2014-08-17,N02BE,103.4,weekly
2014-08-24,N02BE,111.2,weekly
2014-08-31,N02BE,160.15,weekly
2014-09-07,N02BE,113.72,weekly
2014-09-14,N02BE,216.35,weekly
2014-09-21,N02BE,227.1,weekly
2014-09-28,N02BE,239.55,weekly
2014-10-05,N02BE,272.04,weekly
2014-10-12,N02BE,296.975,weekly
2014-10-19,N02BE,223.621875,weekly
2014-10-26,N02BE,213.6,weekly
2014-11-02,N02BE,203.8,weekly
2014-11-09,N02BE,177.9,weekly
2014-11-16,N02BE,177.1,weekly
2014-11-23,N02BE,161.5,weekly
2014-11-30,N02BE,161.5,weekly
2014-12-07,N02BE,175.7,weekly
2014-12-14,N02BE,221.58,weekly
2014-12-21,N02BE,203.6,weekly
2014-12-28,N02BE,282.7,weekly
2015-01-04,N02BE,300.22,weekly
2015-01-11,N02BE,234.4,weekly
2015-01-18,N02BE,231.45,weekly
2015-01-25,N02BE,246.55,weekly
2015-02-01,N02BE,199.3,weekly
2015-02-08,N02BE,195.25,weekly
2015-02-15,N02BE,222.82,weekly
2015-02-22,N02BE,283.812,weekly
2015-03-01,N02BE,241.67,weekly
2015-03-08,N02BE,245.35,weekly
2015-03-15,N02BE,267.6,weekly
2015-03-22,N02BE,254.4,weekly
2015-03-29,N02BE,232.4,weekly
2015-04-05,N02BE,227.87,weekly
2015-04-12,N02BE,189.7,weekly
2015-04-19,N02BE,224.3,weekly
2015-04-26,N02BE,239.1,weekly
2015-05-03,N02BE,196.8,weekly
2015-05-10,N02BE,166.2,weekly
2015-05-17,N02BE,198.35,weekly
2015-05-24,N02BE,126.85,weekly
2015-05-31,N02BE,196.1,weekly
2015-06-07,N02BE,143.55,weekly
2015-06-14,N02BE,167.476,weekly
2015-06-21,N02BE,174.4,weekly
2015-06-28,N02BE,172.987,weekly
2015-07-05,N02BE,152.1,weekly
2015-07-12,N02BE,198.25,weekly
2015-07-19,N02BE,142.75,weekly
2015-07-26,N02BE,171.85,weekly
2015-08-02,N02BE,134.878,weekly
2015-08-09,N02BE,168.2,weekly
2015-08-16,N02BE,169.688,weekly
2015-08-23,N02BE,194.0,weekly
2015-08-30,N02BE,186.9,weekly
2015-09-06,N02BE,180.15,weekly
2015-09-13,N02BE,236.2,weekly
2015-09-20,N02BE,189.1,weekly
2015-09-27,N02BE,207.075,weekly
2015-10-04,N02BE,245.662,weekly
2015-10-11,N02BE,333.337,weekly
2015-10-18,N02BE,423.174,weekly
2015-10-25,N02BE,352.762,weekly
2015-11-01,N02BE,377.4,weekly
2015-11-08,N02BE,342.875,weekly
2015-11-15,N02BE,249.3,weekly
2015-11-22,N02BE,273.5,weekly
2015-11-29,N02BE,253.6,weekly
2015-12-06,N02BE,278.25,weekly
2015-12-13,N02BE,234.887,weekly
2015-12-20,N02BE,216.6,weekly
2015-12-27,N02BE,330.062,weekly
2016-01-03,N02BE,341.15,weekly
2016-01-10,N02BE,342.2,weekly
2016-01-17,N02BE,365.25,weekly
2016-01-24,N02BE,320.5,weekly
2016-01-31,N02BE,341.074,weekly
2016-02-07,N02BE,321.824,weekly
2016-02-14,N02BE,294.613,weekly
2016-02-21,N02BE,272.95,weekly
2016-02-28,N02BE,289.275,weekly
2016-03-06,N02BE,298.8,weekly
2016-03-13,N02BE,255.7,weekly
2016-03-20,N02BE,244.662,weekly
2016-03-27,N02BE,283.488,weekly
2016-04-03,N02BE,270.45,weekly
2016-04-10,N02BE,200.65,weekly
2016-04-17,N02BE,255.225,weekly
2016-04-24,N02BE,177.15,weekly
2016-05-01,N02BE,209.112,weekly
2016-05-08,N02BE,257.5,weekly
2016-05-15,N02BE,220.9,weekly
2016-05-22,N02BE,240.0,weekly
2016-05-29,N02BE,228.35,weekly
2016-06-05,N02BE,154.05,weekly
2016-06-12,N02BE,228.962,weekly
2016-06-19,N02BE,185.4,weekly
2016-06-26,N02BE,163.038,weekly
2016-07-03,N02BE,147.0,weekly
2016-07-10,N02BE,152.0,weekly
2016-07-17,N02BE,150.262,weekly
2016-07-24,N02BE,147.6,weekly
2016-07-31,N02BE,134.5,weekly
2016-08-07,N02BE,162.6,weekly
2016-08-14,N02BE,170.9166667,weekly
2016-08-21,N02BE,162.75,weekly
2016-08-28,N02BE,143.8166667,weekly
2016-09-04,N02BE,172.8,weekly
2016-09-11,N02BE,255.024,weekly
2016-09-18,N02BE,225.15,weekly
2016-09-25,N02BE,264.225,weekly
2016-10-02,N02BE,382.338,weekly
2016-10-09,N02BE,418.187,weekly
2016-10-16,N02BE,347.35,weekly
2016-10-23,N02BE,293.8166667,weekly
2016-10-30,N02BE,346.0,weekly
2016-11-06,N02BE,256.55,weekly
2016-11-13,N02BE,260.8,weekly
2016-11-20,N02BE,252.812,weekly
2016-11-27,N02BE,243.124,weekly
2016-12-04,N02BE,302.162,weekly
2016-12-11,N02BE,275.424,weekly
2016-12-18,N02BE,303.525,weekly
2016-12-25,N02BE,315.2,weekly
2017-01-01,N02BE,546.899,weekly
2017-01-08,N02BE,343.35,weekly
2017-01-15,N02BE,368.4791667,weekly
2017-01-22,N02BE,320.5833333,weekly
2017-01-29,N02BE,298.505,weekly
2017-02-05,N02BE,265.8933333,weekly
2017-02-12,N02BE,146.2,weekly
2017-02-19,N02BE,128.05,weekly
2017-02-26,N02BE,170.7,weekly
2017-03-05,N02BE,134.7,weekly
2017-03-12,N02BE,171.1,weekly
2017-03-19,N02BE,146.1,weekly
2017-03-26,N02BE,122.0,weekly
2017-04-02,N02BE,138.4,weekly
2017-04-09,N02BE,119.1,weekly
2017-04-16,N02BE,126.65,weekly
2017-04-23,N02BE,130.7,weekly
2017-04-30,N02BE,106.75,weekly
2017-05-07,N02BE,92.85,weekly
2017-05-14,N02BE,109.9,weekly
2017-05-21,N02BE,150.6,weekly
2017-05-28,N02BE,129.39,weekly
2017-06-04,N02BE,137.4,weekly
2017-06-11,N02BE,122.95,weekly
2017-06-18,N02BE,96.45,weekly
2017-06-25,N02BE,128.0,weekly
2017-07-02,N02BE,95.5,weekly
2017-07-09,N02BE,110.6,weekly
2017-07-16,N02BE,111.0,weekly
2017-07-23,N02BE,117.0,weekly
2017-07-30,N02BE,100.75,weekly
2017-08-06,N02BE,112.912,weekly
2017-08-13,N02BE,103.788,weekly
2017-08-20,N02BE,115.85,weekly
2017-08-27,N02BE,170.75,weekly
2017-09-03,N02BE,124.4,weekly
2017-09-10,N02BE,182.7,weekly
2017-09-17,N02BE,152.95,weekly
2017-09-24,N02BE,219.75,weekly
2017-10-01,N02BE,323.05,weekly
2017-10-08,N02BE,305.15,weekly
2017-10-15,N02BE,222.6,weekly
2017-10-22,N02BE,268.9,weekly
2017-10-29,N02BE,244.8,weekly
2017-11-05,N02BE,221.75,weekly
2017-11-12,N02BE,184.2,weekly
2017-11-19,N02BE,191.1,weekly
2017-11-26,N02BE,203.624,weekly
2017-12-03,N02BE,218.825,weekly
2017-12-10,N02BE,215.6,weekly
2017-12-17,N02BE,240.0,weekly
2017-12-24,N02BE,168.7,weekly
2017-12-31,N02BE,302.08,weekly
2018-01-07,N02BE,230.2,weekly
2018-01-14,N02BE,255.525,weekly
2018-01-21,N02BE,226.8,weekly
2018-01-28,N02BE,306.5,weekly
2018-02-04,N02BE,318.1,weekly
2018-02-11,N02BE,366.95,weekly
2018-02-18,N02BE,338.562,weekly
2018-02-25,N02BE,229.1,weekly
2018-03-04,N02BE,256.549,weekly
2018-03-11,N02BE,223.9,weekly
2018-03-18,N02BE,207.8,weekly
2018-03-25,N02BE,241.112,weekly
2018-04-01,N02BE,224.724,weekly
2018-04-08,N02BE,209.525,weekly
2018-04-15,N02BE,175.7,weekly
2018-04-22,N02BE,211.025,weekly
2018-04-29,N02BE,155.912,weekly
2018-05-06,N02BE,136.737,weekly
2018-05-13,N02BE,160.8,weekly
2018-05-20,N02BE,156.8,weekly
2018-05-27,N02BE,135.786,weekly
2018-06-03,N02BE,143.05,weekly
2018-06-10,N02BE,138.45,weekly
2018-06-17,N02BE,124.569,weekly
2018-06-24,N02BE,143.062,weekly
2018-07-01,N02BE,125.862,weekly
2018-07-08,N02BE,136.45,weekly
2018-07-15,N02BE,189.4,weekly
2018-07-22,N02BE,165.6,weekly
2018-07-29,N02BE,126.9,weekly
2018-08-05,N02BE,106.0,weekly
2018-08-12,N02BE,147.788,weekly
2018-08-19,N02BE,169.85,weekly
2018-08-26,N02BE,223.1,weekly
2018-09-02,N02BE,165.1,weekly
2018-09-09,N02BE,223.2,weekly
2018-09-16,N02BE,253.55,weekly
2018-09-23,N02BE,222.162,weekly
2018-09-30,N02BE,320.35,weekly
2018-10-07,N02BE,262.95,weekly
2018-10-14,N02BE,239.5,weekly
2018-10-21,N02BE,241.0,weekly
2018-10-28,N02BE,300.725,weekly
2018-11-04,N02BE,240.1,weekly
2018-11-11,N02BE,255.85,weekly
2018-11-18,N02BE,236.1,weekly
2018-11-25,N02BE,201.0,weekly
2018-12-02,N02BE,253.9,weekly
2018-12-09,N02BE,222.6,weekly
2018-12-16,N02BE,249.7,weekly
2018-12-23,N02BE,240.6,weekly
2018-12-30,N02BE,349.85,weekly
2019-01-06,N02BE,289.65,weekly
2019-01-13,N02BE,354.8,weekly
2019-01-20,N02BE,384.05,weekly
2019-01-27,N02BE,478.3,weekly
2019-02-03,N02BE,348.562,weekly
2019-02-10,N02BE,297.45,weekly
2019-02-17,N02BE,249.912,weekly
2019-02-24,N02BE,204.0,weekly
2019-03-03,N02BE,187.8,weekly
2019-03-10,N02BE,231.9,weekly
2019-03-17,N02BE,251.45,weekly
2019-03-24,N02BE,196.6,weekly
2019-03-31,N02BE,172.9,weekly
2019-04-07,N02BE,173.35,weekly
2019-04-14,N02BE,125.5,weekly
2019-04-21,N02BE,117.9,weekly
2019-04-28,N02BE,181.3,weekly
2019-05-05,N02BE,157.6,weekly
2019-05-12,N02BE,149.1,weekly
2019-05-19,N02BE,160.0,weekly
2019-05-26,N02BE,194.4,weekly
2019-06-02,N02BE,141.462,weekly
2019-06-09,N02BE,157.6,weekly
2019-06-16,N02BE,123.6,weekly
2019-06-23,N02BE,148.5,weekly
2019-06-30,N02BE,130.9,weekly
2019-07-07,N02BE,132.05,weekly
2019-07-14,N02BE,149.6,weekly
2019-07-21,N02BE,149.2,weekly
2019-07-28,N02BE,124.375,weekly
2019-08-04,N02BE,156.45,weekly
2019-08-11,N02BE,86.25,weekly
2019-08-18,N02BE,125.0,weekly
2019-08-25,N02BE,115.45,weekly
2019-09-01,N02BE,117.4,weekly
2019-09-08,N02BE,154.755,weekly
2019-09-15,N02BE,178.375,weekly
2019-09-22,N02BE,248.25,weekly
2019-09-29,N02BE,336.7,weekly
2019-10-06,N02BE,249.45,weekly
2019-10-13,N02BE,95.1,weekly
2014-01-05,N05B,41.0,weekly
2014-01-12,N05B,88.0,weekly
2014-01-19,N05B,80.0,weekly
2014-01-26,N05B,80.0,weekly
2014-02-02,N05B,84.0,weekly
2014-02-09,N05B,98.0,weekly
2014-02-16,N05B,89.0,weekly
2014-02-23,N05B,99.0,weekly
2014-03-02,N05B,52.0,weekly
2014-03-09,N05B,48.0,weekly
2014-03-16,N05B,90.0,weekly
2014-03-23,N05B,36.0,weekly
2014-03-30,N05B,42.0,weekly
2014-04-06,N05B,31.0,weekly
2014-04-13,N05B,46.0,weekly
2014-04-20,N05B,59.0,weekly
2014-04-27,N05B,54.0,weekly
2014-05-04,N05B,49.0,weekly
2014-05-11,N05B,69.0,weekly
2014-05-18,N05B,56.0,weekly
2014-05-25,N05B,56.0,weekly
2014-06-01,N05B,69.0,weekly
2014-06-08,N05B,64.0,weekly
2014-06-15,N05B,87.0,weekly
2014-06-22,N05B,66.0,weekly
2014-06-29,N05B,96.0,weekly
2014-07-06,N05B,64.0,weekly
2014-07-13,N05B,83.0,weekly
2014-07-20,N05B,84.0,weekly
2014-07-27,N05B,77.0,weekly
2014-08-03,N05B,80.0,weekly
2014-08-10,N05B,83.0,weekly
2014-08-17,N05B,99.0,weekly
2014-08-24,N05B,92.0,weekly
2014-08-31,N05B,112.0,weekly
2014-09-07,N05B,109.0,weekly
2014-09-14,N05B,104.0,weekly
2014-09-21,N05B,69.0,weekly
2014-09-28,N05B,95.0,weekly
2014-10-05,N05B,73.0,weekly
2014-10-12,N05B,103.0,weekly
2014-10-19,N05B,96.0625,weekly
2014-10-26,N05B,95.0,weekly
2014-11-02,N05B,112.5,weekly
2014-11-09,N05B,152.0,weekly
2014-11-16,N05B,110.0,weekly
2014-11-23,N05B,105.5,weekly
2014-11-30,N05B,96.0,weekly
2014-12-07,N05B,114.0,weekly
2014-12-14,N05B,109.0,weekly
2014-12-21,N05B,78.0,weekly
2014-12-28,N05B,154.0,weekly
2015-01-04,N05B,65.0,weekly
2015-01-11,N05B,98.0,weekly
2015-01-18,N05B,115.0,weekly
2015-01-25,N05B,128.0,weekly
2015-02-01,N05B,101.0,weekly
2015-02-08,N05B,74.0,weekly
2015-02-15,N05B,77.0,weekly
2015-02-22,N05B,34.0,weekly
2015-03-01,N05B,54.0,weekly
2015-03-08,N05B,39.0,weekly
2015-03-15,N05B,53.0,weekly
2015-03-22,N05B,55.0,weekly
2015-03-29,N05B,49.0,weekly
2015-04-05,N05B,42.0,weekly
2015-04-12,N05B,45.0,weekly
2015-04-19,N05B,42.0,weekly
2015-04-26,N05B,46.0,weekly
2015-05-03,N05B,40.0,weekly
2015-05-10,N05B,48.0,weekly
2015-05-17,N05B,34.0,weekly
2015-05-24,N05B,54.0,weekly
2015-05-31,N05B,44.0,weekly
2015-06-07,N05B,54.0,weekly
2015-06-14,N05B,55.0,weekly
2015-06-21,N05B,52.0,weekly
2015-06-28,N05B,29.0,weekly
2015-07-05,N05B,66.0,weekly
2015-07-12,N05B,52.0,weekly
2015-07-19,N05B,26.0,weekly
2015-07-26,N05B,44.0,weekly
2015-08-02,N05B,65.0,weekly
2015-08-09,N05B,42.0,weekly
2015-08-16,N05B,64.0,weekly
2015-08-23,N05B,65.0,weekly
2015-08-30,N05B,62.0,weekly
2015-09-06,N05B,66.5,weekly
2015-09-13,N05B,56.0,weekly
2015-09-20,N05B,56.5,weekly
2015-09-27,N05B,50.0,weekly
2015-10-04,N05B,41.0,weekly
2015-10-11,N05B,73.5,weekly
2015-10-18,N05B,41.5,weekly
2015-10-25,N05B,42.0,weekly
2015-11-01,N05B,59.0,weekly
2015-11-08,N05B,60.0,weekly
2015-11-15,N05B,52.0,weekly
2015-11-22,N05B,55.0,weekly
2015-11-29,N05B,45.0,weekly
2015-12-06,N05B,54.0,weekly
2015-12-13,N05B,58.0,weekly
2015-12-20,N05B,47.0,weekly
2015-12-27,N05B,75.0,weekly
2016-01-03,N05B,58.0,weekly
2016-01-10,N05B,48.0,weekly
2016-01-17,N05B,82.0,weekly
2016-01-24,N05B,65.0,weekly
2016-01-31,N05B,52.0,weekly
2016-02-07,N05B,39.0,weekly
2016-02-14,N05B,71.0,weekly
2016-02-21,N05B,52.0,weekly
2016-02-28,N05B,64.0,weekly
2016-03-06,N05B,55.0,weekly
2016-03-13,N05B,41.0,weekly
2016-03-20,N05B,67.0,weekly
2016-03-27,N05B,72.0,weekly
2016-04-03,N05B,41.0,weekly
2016-04-10,N05B,35.0,weekly
2016-04-17,N05B,80.33333333,weekly
2016-04-24,N05B,54.0,weekly
2016-05-01,N05B,109.6666667,weekly
2016-05-08,N05B,54.0,weekly
2016-05-15,N05B,56.0,weekly
2016-05-22,N05B,61.0,weekly
2016-05-29,N05B,78.0,weekly
2016-06-05,N05B,50.0,weekly
2016-06-12,N05B,58.0,weekly
2016-06-19,N05B,60.0,weekly
2016-06-26,N05B,71.0,weekly
2016-07-03,N05B,61.5,weekly
2016-07-10,N05B,64.0,weekly
2016-07-17,N05B,50.0,weekly
2016-07-24,N05B,42.0,weekly
2016-07-31,N05B,70.0,weekly
2016-08-07,N05B,111.5,weekly
2016-08-14,N05B,84.0,weekly
2016-08-21,N05B,45.0,weekly
2016-08-28,N05B,24.0,weekly
2016-09-04,N05B,53.0,weekly
2016-09-11,N05B,72.0,weekly
2016-09-18,N05B,93.0,weekly
2016-09-25,N05B,67.0,weekly
2016-10-02,N05B,44.0,weekly
2016-10-09,N05B,30.0,weekly
2016-10-16,N05B,134.8333333,weekly
2016-10-23,N05B,41.0,weekly
2016-10-30,N05B,68.0,weekly
2016-11-06,N05B,54.0,weekly
2016-11-13,N05B,67.16666667,weekly
2016-11-20,N05B,50.0,weekly
2016-11-27,N05B,45.0,weekly
2016-12-04,N05B,52.0,weekly
2016-12-11,N05B,37.0,weekly
2016-12-18,N05B,88.33333333,weekly
2016-12-25,N05B,28.0,weekly
2017-01-01,N05B,53.75,weekly
2017-01-08,N05B,62.91666667,weekly
2017-01-15,N05B,120.0,weekly
2017-01-22,N05B,115.8333333,weekly
2017-01-29,N05B,105.8333333,weekly
2017-02-05,N05B,79.33333333,weekly
2017-02-12,N05B,39.0,weekly
2017-02-19,N05B,18.0,weekly
2017-02-26,N05B,49.875,weekly
2017-03-05,N05B,53.0,weekly
2017-03-12,N05B,31.0,weekly
2017-03-19,N05B,35.0,weekly
2017-03-26,N05B,36.0,weekly
2017-04-02,N05B,39.0,weekly
2017-04-09,N05B,34.0,weekly
2017-04-16,N05B,21.0,weekly
2017-04-23,N05B,38.0,weekly
2017-04-30,N05B,33.0,weekly
2017-05-07,N05B,30.0,weekly
2017-05-14,N05B,36.0,weekly
2017-05-21,N05B,32.0,weekly
2017-05-28,N05B,37.0,weekly
2017-06-04,N05B,38.0,weekly
2017-06-11,N05B,37.0,weekly
2017-06-18,N05B,40.0,weekly
2017-06-25,N05B,31.0,weekly
2017-07-02,N05B,41.0,weekly
2017-07-09,N05B,63.0,weekly
2017-07-16,N05B,41.0,weekly
2017-07-23,N05B,43.0,weekly
2017-07-30,N05B,52.0,weekly
2017-08-06,N05B,41.0,weekly
2017-08-13,N05B,66.0,weekly
2017-08-20,N05B,56.0,weekly
2017-08-27,N05B,60.0,weekly
2017-09-03,N05B,48.0,weekly
2017-09-10,N05B,44.0,weekly
2017-09-17,N05B,73.0,weekly
